Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
06;51;13, 0.314, 0.510, 9.653, -4.000, 38.0, 66, 250, 902, 0, 15, 63, 17, 507
06;51;16, 0.078, 3.100, 8.829, -4.000, 70.0, 66, 250, 1540, 11, 15, 63, 29, 859
06;51;18, -0.235, 0.903, 10.438, -4.000, 27.0, 66, 250, 873, 19, 15, 63, 13, 447
06;51;21, -0.432, 2.276, 10.320, -4.000, 76.0, 66, 250, 1595, 25, 16, 63, 24, 774
06;51;23, 0.196, 0.000, 10.399, -4.000, 0.0, 66, 250, 1377, 36, 15, 63, 10, 250
06;51;25, 0.353, 1.334, 9.928, -4.000, 79.0, 67, 250, 1401, 35, 15, 63, 19, 713
06;51;28, 1.177, 1.099, 11.066, -4.000, 79.0, 67, 250, 1660, 41, 15, 63, 24, 854
06;51;30, 1.648, 1.177, 11.223, -4.000, 29.0, 67, 250, 869, 44, 15, 63, 14, 362
06;51;32, 0.235, 1.177, 9.732, -4.000, 65.0, 67, 250, 1268, 44, 15, 63, 16, 617
06;51;35, 0.589, 0.275, 11.223, -4.000, 45.0, 67, 250, 1347, 47, 15, 63, 15, 244
06;51;37, -0.314, 0.275, 9.378, -4.000, 21.0, 68, 250, 1293, 45, 15, 63, 15, 470
06;51;39, 3.061, -0.471, 12.400, -4.000, 21.0, 68, 250, 1371, 47, 15, 63, 16, 246
06;51;42, 1.530, 0.471, 9.614, -4.000, 0.0, 68, 250, 1279, 45, 15, 63, 14, 284
06;51;44, -0.392, 0.863, 9.457, -4.000, 23.0, 68, 250, 1249, 43, 15, 63, 13, 244
06;51;47, 1.727, 0.471, 8.986, -4.000, 11.0, 69, 250, 1139, 40, 15, 63, 12, 355
06;51;49, -1.452, 2.158, 9.967, -4.000, 85.0, 69, 250, 1167, 40, 15, 63, 14, 646
06;51;52, 0.314, 0.863, 9.575, -4.000, 63.0, 69, 250, 1288, 45, 15, 63, 14, 244
06;51;54, -0.471, 0.471, 11.850, -4.000, 0.0, 69, 250, 1215, 42, 15, 63, 12, 240
06;51;56, 0.000, 1.491, 8.005, -4.000, 25.0, 69, 250, 1124, 39, 15, 63, 12, 238
06;51;59, 0.275, 0.118, 8.083, -4.000, 3.0, 69, 250, 1015, 36, 15, 63, 10, 231
06;52;01, 1.177, 0.667, 9.378, -4.000, 20.0, 70, 250, 915, 32, 15, 63, 10, 269
06;52;04, -0.039, 0.000, 11.380, -3.000, 87.0, 70, 250, 952, 32, 15, 63, 10, 468
06;52;06, 0.039, 0.196, 10.634, -4.000, 46.0, 70, 250, 996, 35, 15, 63, 10, 315
06;52;09, 0.628, 2.001, 10.006, -4.000, 45.0, 70, 250, 1020, 35, 15, 63, 8, 239
06;52;11, 0.824, -0.471, 9.575, -4.000, 25.0, 70, 250, 849, 33, 15, 63, 8, 245
06;52;13, 0.746, -0.863, 10.202, -4.000, 24.0, 70, 250, 930, 26, 15, 63, 8, 254
06;52;16, 1.059, 0.196, 9.810, -4.000, 26.0, 70, 250, 829, 13, 15, 63, 8, 231
06;52;18, 0.942, -0.863, 9.418, -4.000, 25.0, 70, 250, 848, 4, 15, 63, 8, 235
06;52;21, 0.549, 0.353, 9.418, -4.000, 26.0, 70, 250, 753, 0, 15, 63, 7, 222
06;52;23, 0.432, 0.118, 10.320, -4.000, 25.0, 70, 250, 753, 0, 16, 63, 7, 221
06;52;25, 0.706, 0.314, 9.732, -4.000, 25.0, 70, 250, 753, 0, 16, 63, 7, 220
06;52;28, 0.432, 0.589, 9.418, -4.000, 25.0, 70, 250, 752, 0, 16, 63, 6, 224
06;52;30, 0.392, 0.235, 10.163, -4.000, 27.0, 70, 250, 752, 0, 16, 63, 7, 224
06;52;32, 0.471, 0.275, 9.967, -4.000, 26.0, 70, 250, 751, 0, 16, 63, 7, 219
06;52;35, 0.471, 0.196, 10.516, -4.000, 25.0, 71, 250, 746, 0, 16, 63, 6, 223
06;52;37, 0.275, 0.314, 9.418, -4.000, 25.0, 70, 250, 756, 0, 16, 63, 7, 225
06;52;40, 0.549, 0.589, 9.849, -4.000, 26.0, 71, 250, 752, 0, 16, 63, 6, 220
06;52;42, 0.314, 0.275, 10.320, -4.000, 27.0, 71, 250, 745, 0, 16, 63, 7, 218
06;52;44, 0.432, 0.392, 9.457, -4.000, 26.0, 71, 250, 748, 0, 16, 63, 7, 223
06;52;47, 0.314, 0.275, 10.556, -4.000, 28.0, 71, 250, 741, 0, 16, 63, 7, 217
06;52;49, 0.549, 0.471, 9.457, -4.000, 27.0, 71, 250, 746, 0, 17, 63, 7, 219
06;52;51, 0.824, 0.392, 9.849, -4.000, 27.0, 71, 250, 740, 0, 17, 63, 7, 218
06;52;54, 0.392, 0.157, 10.281, -4.000, 28.0, 71, 250, 731, 0, 17, 63, 7, 219
06;52;56, 0.432, 0.235, 9.575, -4.000, 29.0, 71, 250, 734, 0, 17, 63, 6, 218
06;52;58, 0.628, 0.157, 9.535, -4.000, 28.0, 71, 250, 749, 0, 17, 63, 7, 218
06;53;01, 0.275, 0.235, 10.359, -4.000, 27.0, 71, 250, 744, 0, 17, 63, 7, 225
06;53;03, 0.314, 0.314, 9.221, -4.000, 27.0, 71, 250, 748, 0, 17, 63, 6, 221
06;53;06, 0.549, 0.196, 10.242, -4.000, 25.0, 71, 250, 753, 0, 17, 63, 7, 220
06;53;08, 0.353, 0.471, 9.614, -4.000, 25.0, 71, 250, 750, 0, 17, 63, 6, 218
06;53;10, 0.392, 0.353, 10.477, -4.000, 25.0, 71, 250, 750, 0, 17, 63, 7, 218
06;53;13, 0.706, 0.392, 9.810, -4.000, 25.0, 71, 250, 754, 0, 17, 63, 6, 219
06;53;15, 0.628, 0.510, 9.261, -4.000, 26.0, 71, 250, 753, 0, 17, 63, 6, 219
06;53;17, 0.510, 0.353, 10.359, -4.000, 25.0, 71, 250, 753, 0, 17, 63, 7, 222
06;53;20, 0.275, 0.314, 10.006, -4.000, 26.0, 71, 250, 754, 0, 17, 63, 6, 218
06;53;22, 0.314, 0.392, 9.418, -4.000, 25.0, 71, 250, 749, 0, 17, 63, 6, 221
06;53;24, 0.392, 0.432, 9.457, -4.000, 25.0, 71, 250, 747, 0, 18, 63, 6, 222
06;53;27, 0.314, 0.196, 10.359, -4.000, 26.0, 71, 250, 747, 0, 18, 63, 6, 223
06;53;29, -0.157, 2.590, 9.928, -4.000, 63.0, 71, 250, 2321, 0, 18, 63, 23, 566
06;53;32, -0.039, 2.040, 10.752, -4.000, 11.0, 71, 250, 2115, 18, 18, 63, 16, 247
06;53;34, 0.000, 1.962, 9.182, -4.000, 79.0, 71, 250, 1343, 21, 18, 63, 19, 780
06;53;36, 0.118, 2.237, 8.515, -4.000, 83.0, 71, 250, 1931, 31, 18, 63, 25, 249
06;53;39, 1.923, 0.314, 10.359, -4.000, 44.0, 71, 250, 1237, 31, 17, 63, 14, 463
06;53;41, -3.885, 2.433, 9.614, -4.000, 78.0, 71, 250, 1355, 34, 17, 63, 18, 739
06;53;43, -0.549, 1.727, 9.300, -4.000, 78.0, 71, 250, 1593, 40, 17, 63, 23, 823
06;53;46, 1.256, 0.981, 10.477, -4.000, 12.0, 72, 250, 885, 43, 17, 63, 13, 341
06;53;48, 2.197, 0.981, 11.772, -4.000, 84.0, 72, 57, 1217, 42, 17, 63, 14, 642
06;53;51, 0.863, 1.923, 10.399, -4.000, 87.0, 72, 250, 1315, 46, 17, 63, 18, 741
06;53;53, 0.903, 0.196, 12.361, -4.000, 85.0, 72, 250, 1437, 50, 17, 63, 17, 316
06;53;55, 0.863, -1.099, 9.928, -4.000, 28.0, 73, 250, 901, 44, 17, 63, 8, 236
06;53;58, 0.628, -1.295, 9.928, -4.000, 24.0, 73, 250, 914, 23, 17, 63, 8, 244
06;54;00, 0.706, -0.471, 10.869, -4.000, 24.0, 73, 250, 845, 7, 17, 64, 8, 231
06;54;02, 0.863, -0.432, 10.320, -4.000, 23.0, 74, 250, 847, 2, 17, 64, 8, 230
06;54;05, 0.628, 0.549, 10.477, -4.000, 23.0, 74, 250, 749, 0, 17, 64, 7, 218
06;54;07, 0.706, 0.706, 9.535, -4.000, 23.0, 74, 250, 752, 0, 17, 64, 7, 218
06;54;10, 0.824, 0.510, 10.595, -4.000, 23.0, 75, 250, 752, 0, 17, 64, 7, 217
06;54;12, 0.824, 0.628, 9.614, -4.000, 23.0, 75, 250, 750, 0, 17, 64, 7, 219
06;54;14, 0.863, 0.549, 10.202, -4.000, 24.0, 75, 250, 751, 0, 17, 64, 6, 219
06;54;17, 0.785, 0.903, 9.653, -4.000, 24.0, 75, 250, 747, 0, 17, 64, 6, 217
06;54;19, 0.589, 0.510, 10.477, -4.000, 24.0, 75, 250, 747, 0, 18, 64, 6, 221
06;54;21, 0.981, 0.667, 9.849, -4.000, 24.0, 75, 250, 750, 0, 18, 64, 6, 220
06;54;24, 0.942, 0.667, 9.575, -4.000, 23.0, 75, 250, 746, 0, 18, 64, 7, 221
06;54;26, 1.491, 2.197, 9.849, -4.000, 50.0, 75, 250, 1452, 1, 18, 64, 21, 802
06;54;28, 0.196, 2.668, 9.692, -4.000, 14.0, 76, 250, 2279, 17, 18, 64, 18, 247
06;54;31, -0.432, 1.805, 9.418, -4.000, 82.0, 76, 250, 1307, 19, 18, 64, 17, 741
06;54;33, 0.314, 1.609, 9.810, -4.000, 75.0, 76, 250, 1783, 28, 18, 64, 27, 942
06;54;35, 1.138, 0.392, 9.182, -4.000, 27.0, 76, 250, 864, 33, 18, 64, 14, 444
06;54;38, 0.078, 0.353, 10.242, -4.000, 78.0, 76, 250, 1382, 34, 18, 64, 18, 185
06;54;40, 1.295, 0.432, 13.459, -4.000, 58.0, 76, 250, 1579, 40, 18, 64, 19, 249
06;54;43, 0.589, -1.099, 10.006, -4.000, 7.0, 76, 250, 1464, 37, 18, 64, 16, 384
06;54;45, 1.530, 0.078, 10.399, -4.000, 0.0, 77, 250, 1352, 35, 17, 64, 14, 239
06;54;47, 0.039, 0.039, 11.066, -4.000, 0.0, 77, 250, 1193, 30, 17, 64, 12, 240
06;54;50, 1.256, -0.196, 10.163, -4.000, 25.0, 77, 250, 859, 25, 17, 64, 8, 233
06;54;52, 1.059, -0.157, 8.868, -4.000, 21.0, 77, 250, 851, 15, 17, 64, 8, 229
06;54;54, 1.099, -0.471, 10.202, -4.000, 21.0, 77, 250, 851, 6, 17, 64, 8, 231
06;54;57, 1.099, -0.471, 9.771, -4.000, 22.0, 78, 250, 851, 0, 17, 64, 7, 221
06;54;59, 1.099, 0.667, 9.575, -4.000, 33.0, 78, 250, 763, 0, 18, 64, 12, 389
06;55;02, 0.510, 1.138, 9.849, -4.000, 62.0, 78, 250, 869, 4, 18, 64, 9, 293
06;55;04, 1.099, 1.177, 10.124, -4.000, 32.0, 78, 250, 1100, 9, 18, 64, 13, 389
06;55;06, 1.177, 1.177, 9.496, -4.000, 26.0, 78, 250, 1451, 12, 18, 64, 18, 433
06;55;09, 1.570, 0.942, 10.438, -4.000, 36.0, 78, 250, 1836, 15, 18, 64, 26, 658
06;55;11, 0.549, 0.785, 8.319, -4.000, 29.0, 78, 250, 881, 18, 18, 64, 10, 325
06;55;13, 0.589, 0.667, 8.947, -4.000, 56.0, 77, 250, 1156, 18, 18, 64, 14, 442
06;55;16, 1.059, 0.157, 10.242, -4.000, 24.0, 76, 250, 1024, 20, 18, 64, 8, 236
06;55;18, 0.667, 0.549, 10.595, -4.000, 19.0, 75, 250, 887, 17, 18, 64, 11, 328
06;55;20, 1.687, 1.923, 11.537, -4.000, 80.0, 75, 250, 1311, 21, 18, 64, 19, 769
06;55;23, 0.432, 3.139, 8.672, -4.000, 10.0, 74, 250, 1886, 30, 18, 64, 14, 234
06;55;25, 0.235, 1.687, 10.752, -4.000, 68.0, 73, 250, 1170, 29, 18, 64, 13, 507
06;55;28, -0.118, 2.982, 11.537, -4.000, 78.0, 73, 250, 1349, 33, 18, 64, 17, 656
06;55;30, 0.706, 0.196, 8.633, -4.000, 0.0, 73, 250, 1427, 36, 18, 64, 16, 343
06;55;32, 0.746, 1.491, 8.005, -4.000, 76.0, 73, 250, 1505, 38, 18, 64, 20, 796
06;55;35, 1.570, 1.256, 9.575, -4.000, 78.0, 73, 250, 1773, 44, 18, 64, 19, 246
06;55;37, 2.001, -0.275, 9.143, -4.000, 53.0, 73, 250, 1302, 45, 18, 64, 15, 619
06;55;40, 1.413, -0.157, 10.556, -4.000, 1.0, 73, 250, 1337, 47, 18, 64, 14, 242
06;55;42, 2.590, 2.080, 10.320, -4.000, 54.0, 74, 250, 1307, 45, 18, 64, 15, 488
06;55;45, 1.530, 0.471, 11.223, -4.000, 70.0, 74, 250, 1383, 48, 18, 64, 17, 302
06;55;47, -0.353, 0.903, 10.006, -4.000, 48.0, 74, 250, 1384, 48, 18, 64, 17, 716
06;55;50, -1.059, 1.295, 11.654, -4.000, 31.0, 75, 250, 1488, 52, 18, 64, 16, 275
06;55;52, 0.863, 0.746, 8.594, -4.000, 38.0, 75, 250, 1492, 52, 18, 64, 18, 516
06;55;55, -0.981, 0.275, 12.400, -4.000, 52.0, 75, 250, 1518, 53, 18, 64, 19, 586
06;55;57, 0.000, 0.824, 8.829, -4.000, 32.0, 75, 250, 1561, 55, 18, 64, 20, 691
06;55;59, 0.196, 1.413, 9.025, -4.000, 78.0, 75, 250, 1656, 58, 18, 64, 22, 830
06;56;02, -0.628, 0.903, 8.907, -4.000, 81.0, 75, 250, 1789, 62, 18, 64, 28, 920
06;56;04, -1.609, 1.727, 10.516, -4.000, 83.0, 74, 250, 1943, 68, 18, 64, 28, 386
06;56;07, -1.138, -0.510, 11.144, -4.000, 34.0, 74, 250, 1910, 67, 18, 64, 26, 856
06;56;09, -0.353, 1.256, 8.829, -4.000, 65.0, 74, 250, 1920, 67, 18, 64, 23, 245
06;56;12, -1.413, 1.962, 10.242, -4.000, 69.0, 74, 250, 1815, 64, 18, 65, 26, 826
06;56;14, -0.549, 1.491, 10.987, -4.000, 61.0, 74, 250, 1837, 64, 18, 65, 25, 687
06;56;17, -0.549, -0.196, 9.182, -4.000, 0.0, 75, 250, 1794, 63, 18, 65, 21, 390
06;56;19, -1.334, 0.235, 9.967, -4.000, 30.0, 75, 250, 1757, 61, 18, 65, 20, 244
06;56;21, -0.392, 0.824, 9.025, -4.000, 0.0, 75, 250, 1731, 60, 18, 65, 20, 239
06;56;24, 0.746, -2.197, 8.907, -4.000, 0.0, 75, 250, 1642, 58, 18, 65, 17, 240
06;56;26, -0.118, -0.824, 8.790, -4.000, 0.0, 75, 250, 1441, 51, 18, 65, 15, 239
06;56;28, 0.706, -2.668, 10.948, -4.000, 3.0, 75, 250, 1091, 39, 18, 65, 8, 241
06;56;31, 1.530, -0.824, 9.064, -4.000, 24.0, 75, 250, 854, 25, 18, 65, 8, 235
06;56;33, 0.706, -1.373, 10.202, -4.000, 23.0, 75, 250, 830, 10, 18, 65, 8, 239
06;56;35, 0.863, -0.118, 9.888, -4.000, 23.0, 74, 250, 850, 4, 18, 65, 8, 233
06;56;38, 0.667, 0.235, 9.928, -4.000, 18.0, 74, 250, 849, 0, 18, 65, 7, 219
06;56;40, 0.510, 0.432, 9.614, -4.000, 21.0, 74, 250, 747, 0, 18, 65, 6, 219
06;56;42, 0.628, 0.432, 10.242, -4.000, 21.0, 74, 250, 752, 0, 18, 65, 17, 390
06;56;45, 0.353, 3.414, 8.358, -4.000, 56.0, 74, 250, 1385, 11, 18, 65, 23, 748
06;56;47, 0.471, 0.392, 9.104, -4.000, 20.0, 73, 250, 936, 20, 19, 65, 12, 329
06;56;50, 0.432, 0.824, 10.399, -4.000, 53.0, 73, 250, 1354, 21, 19, 65, 16, 543
06;56;52, 0.392, -0.903, 8.711, -4.000, 0.0, 73, 250, 1521, 25, 19, 65, 15, 240
06;56;54, 0.471, -0.078, 11.419, -4.000, 30.0, 73, 250, 1271, 20, 19, 65, 15, 502
06;56;57, -3.257, 1.256, 8.986, -4.000, 58.0, 73, 250, 1617, 26, 19, 65, 23, 719
06;56;59, 0.275, -0.353, 9.457, -4.000, 31.0, 73, 250, 1995, 33, 19, 65, 26, 583
06;57;01, 0.981, 0.471, 10.556, -4.000, 10.0, 73, 250, 1924, 32, 19, 65, 21, 245
06;57;04, 1.373, -1.059, 9.732, -4.000, 0.0, 73, 250, 1548, 26, 19, 65, 14, 239
06;57;06, 0.706, 0.549, 10.085, -4.000, 30.0, 74, 250, 1053, 18, 19, 65, 11, 332
06;57;08, 0.589, 0.549, 11.105, -4.000, 40.0, 74, 250, 1128, 18, 19, 65, 12, 377
06;57;11, 0.628, 0.667, 10.359, -4.000, 37.0, 74, 250, 1040, 17, 19, 65, 12, 400
06;57;13, -0.235, 1.923, 9.967, -4.000, 65.0, 74, 250, 1320, 21, 19, 65, 18, 585
06;57;16, -2.551, 0.078, 10.045, -4.000, 58.0, 75, 250, 1770, 28, 19, 65, 27, 934
06;57;18, 1.727, 1.295, 9.378, -4.000, 92.0, 75, 250, 2558, 41, 19, 65, 52, 1165
06;57;20, 0.078, 0.706, 9.182, -4.000, 0.0, 75, 250, 1468, 51, 19, 65, 17, 381
06;57;23, 0.706, 1.020, 8.672, -4.000, 75.0, 75, 250, 1521, 53, 19, 65, 21, 794
06;57;25, -0.353, 1.844, 10.909, -4.000, 78.0, 75, 250, 1661, 58, 19, 65, 22, 836
06;57;27, 1.766, 0.824, 9.496, -4.000, 81.0, 75, 250, 1819, 63, 19, 65, 27, 921
06;57;30, 0.314, 1.216, 9.928, -4.000, 81.0, 75, 250, 2000, 69, 19, 65, 33, 979
06;57;32, -0.432, 0.785, 9.261, -4.000, 80.0, 75, 250, 2162, 75, 19, 65, 39, 990
06;57;35, 0.078, -0.118, 9.614, -4.000, 15.0, 75, 250, 2300, 81, 18, 65, 26, 236
06;57;37, 0.392, -0.275, 11.105, -4.000, 13.0, 75, 250, 1321, 78, 18, 65, 20, 502
06;57;39, 0.942, 1.099, 10.556, -4.000, 38.0, 75, 250, 1751, 77, 18, 65, 20, 245
06;57;42, 0.196, 0.471, 9.888, -4.000, 29.0, 76, 250, 1706, 73, 18, 65, 19, 619
06;57;44, 0.275, 0.863, 9.143, -4.000, 55.0, 76, 250, 1614, 71, 19, 65, 21, 629
06;57;46, 0.549, 0.078, 9.888, -4.000, 0.0, 76, 250, 1536, 69, 19, 66, 16, 242
06;57;49, 0.785, 1.373, 9.967, -4.000, 0.0, 75, 250, 1425, 63, 19, 66, 15, 238
06;57;51, 2.590, 0.235, 10.006, -4.000, 0.0, 75, 250, 1346, 59, 19, 66, 13, 238
06;57;53, 0.981, -0.824, 8.829, -4.000, 0.0, 75, 250, 1282, 57, 19, 66, 14, 238
06;57;56, 0.667, -0.118, 9.849, -4.000, 0.0, 75, 250, 1253, 55, 19, 66, 13, 239
06;57;58, 0.432, 0.196, 9.457, -4.000, 0.0, 74, 250, 1222, 54, 19, 66, 13, 240
06;58;00, -0.078, 1.099, 9.104, -4.000, 0.0, 74, 250, 1193, 52, 19, 66, 12, 240
06;58;03, 0.863, -0.549, 11.105, -4.000, 0.0, 74, 250, 1152, 51, 19, 66, 11, 238
06;58;05, 0.589, -0.667, 9.967, -4.000, 27.0, 73, 250, 853, 45, 19, 66, 8, 236
06;58;07, 0.706, -1.413, 9.575, -4.000, 24.0, 73, 250, 851, 34, 19, 66, 7, 233
06;58;10, 1.334, -1.177, 9.771, -4.000, 23.0, 73, 250, 918, 26, 19, 66, 9, 248
06;58;12, 1.648, -1.177, 9.967, -4.000, 24.0, 73, 250, 834, 14, 19, 66, 8, 228
06;58;15, 1.648, -0.432, 9.025, -4.000, 23.0, 73, 250, 855, 9, 19, 66, 7, 233
06;58;17, 1.766, -0.510, 10.202, -4.000, 23.0, 73, 250, 845, 2, 19, 66, 8, 234
06;58;19, 1.138, 0.235, 9.221, -4.000, 22.0, 73, 250, 750, 0, 19, 66, 6, 220
06;58;22, 1.373, 0.235, 10.477, -4.000, 22.0, 73, 250, 750, 0, 19, 66, 7, 220
06;58;24, 0.589, 1.530, 8.711, -4.000, 36.0, 73, 250, 1400, 2, 19, 66, 14, 436
06;58;26, 0.706, 1.687, 9.378, -4.000, 32.0, 73, 250, 1472, 12, 20, 66, 19, 531
06;58;29, 1.216, 0.706, 9.810, -4.000, 19.0, 73, 250, 1072, 16, 20, 66, 8, 240
06;58;31, 1.099, 1.295, 9.849, -4.000, 68.0, 73, 250, 1192, 19, 20, 66, 17, 572
06;58;33, 1.099, -0.824, 9.928, -4.000, 3.0, 73, 250, 1570, 26, 20, 66, 16, 241
06;58;36, 0.510, -0.275, 9.378, -4.000, 0.0, 73, 250, 1376, 23, 20, 66, 14, 242
06;58;38, 1.373, -0.863, 11.223, -4.000, 27.0, 74, 250, 854, 17, 20, 66, 8, 236
06;58;40, 0.981, -1.020, 10.595, -4.000, 24.0, 74, 250, 852, 7, 20, 66, 8, 234
06;58;43, 1.216, -0.432, 10.163, -4.000, 24.0, 74, 250, 848, 1, 20, 66, 8, 227
06;58;45, 1.020, 0.235, 10.242, -4.000, 23.0, 74, 250, 748, 0, 20, 66, 7, 220
06;58;48, 0.785, 0.275, 9.653, -4.000, 23.0, 74, 250, 750, 0, 20, 66, 6, 220
06;58;50, 1.138, 0.196, 10.045, -4.000, 22.0, 74, 250, 751, 0, 20, 66, 7, 220
06;58;52, 1.530, 0.471, 10.045, -4.000, 22.0, 75, 250, 753, 0, 20, 66, 6, 221
06;58;55, 1.491, 0.314, 10.085, -4.000, 22.0, 75, 250, 749, 0, 20, 66, 6, 220
06;58;57, 1.216, 0.392, 9.535, -4.000, 23.0, 75, 250, 750, 0, 20, 66, 6, 220
06;58;59, 0.824, 0.353, 9.143, -4.000, 22.0, 75, 250, 750, 0, 20, 66, 6, 220
06;59;02, 0.981, 0.196, 10.320, -4.000, 22.0, 75, 250, 746, 0, 21, 66, 6, 219
06;59;04, 1.020, 0.353, 9.849, -4.000, 23.0, 75, 250, 750, 0, 21, 66, 7, 219
06;59;06, 1.256, 0.549, 9.496, -4.000, 22.0, 75, 250, 749, 0, 21, 66, 7, 217
06;59;09, 1.099, 0.157, 10.752, -4.000, 22.0, 74, 250, 749, 0, 21, 66, 7, 217
06;59;11, 0.903, 0.314, 9.457, -4.000, 23.0, 74, 250, 750, 0, 21, 66, 7, 220
06;59;13, 1.138, 0.392, 9.535, -4.000, 23.0, 74, 250, 747, 0, 21, 66, 7, 218
06;59;16, 1.059, 0.275, 10.399, -4.000, 23.0, 74, 250, 748, 0, 21, 66, 6, 220
06;59;18, 1.491, 0.432, 10.124, -4.000, 22.0, 74, 250, 749, 0, 21, 66, 6, 220
06;59;20, 0.863, 0.235, 9.849, -4.000, 23.0, 74, 250, 750, 0, 21, 66, 6, 219
06;59;23, 0.942, 0.196, 10.516, -4.000, 22.0, 73, 250, 751, 0, 21, 66, 6, 218
06;59;25, 1.059, 0.314, 10.124, -4.000, 23.0, 73, 250, 749, 0, 21, 66, 6, 218
06;59;28, 0.981, 0.471, 9.025, -4.000, 31.0, 73, 250, 741, 0, 21, 66, 8, 234
06;59;30, 0.628, 1.413, 10.320, -4.000, 68.0, 73, 250, 863, 5, 22, 66, 13, 476
06;59;32, 0.785, 1.570, 10.124, -4.000, 11.0, 73, 250, 2051, 17, 22, 66, 17, 247
06;59;35, 0.942, 0.824, 9.457, -4.000, 76.0, 73, 250, 1198, 19, 22, 66, 17, 673
06;59;37, -0.039, 2.276, 11.968, -4.000, 79.0, 73, 250, 1971, 31, 22, 66, 18, 247
06;59;40, -1.020, 1.177, 10.438, -4.000, 47.0, 73, 250, 1373, 34, 22, 66, 15, 632
06;59;42, 0.706, 0.667, 9.888, -4.000, 42.0, 73, 250, 1541, 39, 22, 66, 18, 632
06;59;45, 0.157, 0.824, 9.810, -4.000, 57.0, 73, 250, 1734, 43, 21, 66, 17, 254
06;59;47, 0.157, 0.589, 9.967, -4.000, 21.0, 73, 250, 1256, 44, 21, 66, 13, 434
06;59;49, -0.549, 1.138, 8.201, -4.000, 79.0, 73, 250, 1348, 47, 21, 66, 18, 754
06;59;52, -0.078, 1.687, 9.104, -4.000, 47.0, 74, 250, 1499, 52, 21, 66, 19, 516
06;59;54, -0.235, -0.510, 8.907, -4.000, 20.0, 74, 250, 1506, 52, 21, 66, 17, 492
06;59;57, 0.785, 0.353, 9.104, -4.000, 24.0, 75, 250, 1511, 53, 21, 66, 18, 430
06;59;59, 0.824, -0.157, 9.614, -4.000, 0.0, 75, 250, 1466, 52, 21, 66, 15, 241
07;00;02, 1.256, -0.235, 10.634, -4.000, 0.0, 75, 250, 1375, 48, 21, 66, 14, 237
07;00;04, 1.884, -0.314, 11.615, -4.000, 0.0, 75, 250, 1214, 43, 21, 66, 12, 238
07;00;07, 1.452, -1.020, 9.300, -4.000, 27.0, 75, 250, 858, 35, 21, 66, 8, 240
07;00;09, 1.452, -1.570, 9.849, -4.000, 27.0, 75, 250, 846, 20, 21, 66, 7, 233
07;00;11, 0.942, -0.039, 10.045, -4.000, 23.0, 75, 250, 865, 13, 21, 66, 7, 265
07;00;14, 0.000, 1.373, 9.182, -4.000, 80.0, 75, 250, 1073, 16, 21, 66, 14, 668
07;00;16, 0.235, 2.040, 9.339, -4.000, 70.0, 75, 250, 1721, 27, 21, 66, 26, 859
07;00;19, 0.942, -0.589, 9.261, -4.000, 25.0, 75, 250, 862, 32, 21, 67, 9, 233
07;00;21, 2.197, 1.766, 10.045, -4.000, 48.0, 74, 250, 1222, 31, 21, 67, 13, 439
07;00;23, 0.432, 2.080, 8.829, -4.000, 80.0, 74, 250, 1373, 34, 21, 67, 19, 763
07;00;26, 1.059, 0.589, 9.025, -4.000, 0.0, 74, 250, 1423, 36, 21, 67, 15, 257
07;00;28, 0.039, 0.039, 9.261, -4.000, 76.0, 74, 250, 1412, 35, 21, 67, 19, 784
07;00;30, -0.314, 1.373, 9.064, -4.000, 75.0, 74, 250, 1650, 41, 21, 67, 23, 850
07;00;33, 0.353, 0.942, 10.595, -4.000, 81.0, 74, 250, 1913, 48, 21, 67, 30, 945
07;00;35, 1.609, -0.432, 11.262, -4.000, 12.0, 74, 250, 1338, 51, 21, 67, 16, 404
07;00;37, 1.413, 0.235, 9.653, -4.000, 29.0, 74, 250, 1474, 51, 21, 67, 17, 467
07;00;40, 0.785, -0.235, 10.948, -4.000, 0.0, 75, 250, 1487, 52, 21, 67, 16, 374
07;00;42, 2.040, -0.039, 9.849, -4.000, 24.0, 75, 250, 1505, 53, 21, 67, 17, 429
07;00;44, 1.373, 0.353, 10.085, -4.000, 20.0, 75, 250, 1517, 53, 21, 67, 17, 397
07;00;47, 0.589, 1.334, 7.534, -4.000, 21.0, 75, 250, 1517, 53, 21, 67, 16, 405
07;00;49, 0.157, 1.020, 9.535, -4.000, 25.0, 75, 250, 1502, 53, 21, 67, 17, 473
07;00;52, -0.589, 0.981, 7.534, -4.000, 28.0, 75, 250, 1506, 53, 21, 67, 18, 504
07;00;54, 0.235, 0.628, 9.967, -4.000, 54.0, 75, 250, 1564, 54, 21, 67, 19, 512
07;00;56, 1.216, 0.275, 9.378, -4.000, 30.0, 75, 250, 1590, 56, 21, 67, 19, 458
07;00;59, 0.706, -0.039, 9.967, -4.000, 23.0, 75, 250, 1583, 55, 21, 67, 17, 433
07;01;01, 0.510, 0.039, 11.223, -4.000, 23.0, 75, 250, 1565, 55, 20, 67, 18, 432
07;01;03, 1.570, 0.353, 10.045, -4.000, 23.0, 74, 250, 1547, 54, 20, 67, 18, 438
