Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
09;46;33, 1.059, 0.196, 10.281, 56.000, 39.0, 76, 250, 1723, 60, 34, 48, 19, 238
09;46;35, 0.196, 0.078, 8.751, 56.000, 12.0, 76, 250, 1632, 57, 34, 48, 17, 435
09;46;37, 0.981, -0.078, 10.869, 56.000, 14.0, 76, 250, 1591, 56, 34, 48, 16, 243
09;46;40, 0.628, 0.903, 9.221, 56.000, 36.0, 77, 250, 1528, 53, 34, 48, 18, 664
09;46;42, 2.786, 0.549, 12.439, 54.000, 62.0, 77, 250, 1613, 56, 34, 48, 21, 717
09;46;44, 3.649, -1.295, 12.047, 56.000, 48.0, 77, 250, 1715, 60, 33, 48, 21, 529
09;46;47, 2.668, -0.078, 11.615, 55.000, 1.0, 77, 250, 1718, 60, 33, 49, 18, 241
09;46;49, 0.628, 0.235, 8.005, 56.000, 46.0, 76, 250, 1646, 57, 33, 49, 21, 604
09;46;51, 1.373, 0.981, 8.829, 55.000, 42.0, 76, 250, 1670, 58, 33, 49, 18, 270
09;46;54, 1.884, 0.903, 9.104, 55.000, 0.0, 76, 250, 1601, 56, 33, 49, 17, 236
09;46;56, 0.785, -1.020, 9.967, 54.000, 0.0, 76, 250, 1500, 53, 33, 49, 15, 243
09;46;58, 0.981, -0.549, 9.849, 56.000, 0.0, 76, 250, 1362, 48, 33, 49, 14, 237
09;47;01, 1.059, 0.628, 9.692, 56.000, 0.0, 75, 250, 1265, 44, 33, 49, 13, 241
09;47;03, 0.824, 0.785, 9.653, 55.000, 0.0, 75, 250, 1172, 42, 33, 49, 12, 240
09;47;05, 1.373, -0.275, 10.281, 56.000, 68.0, 75, 250, 1163, 40, 33, 49, 13, 615
09;47;08, 0.863, 0.824, 9.732, 55.000, 72.0, 75, 250, 1299, 45, 33, 49, 16, 486
09;47;10, 0.392, -0.118, 10.516, 55.000, 0.0, 75, 250, 1316, 46, 33, 49, 14, 240
09;47;12, 0.196, 0.589, 10.163, 55.000, 0.0, 75, 250, 1224, 43, 33, 49, 13, 237
09;47;15, 0.118, 0.196, 10.163, 56.000, 0.0, 74, 250, 1127, 40, 33, 49, 10, 238
09;47;17, 0.628, 0.471, 11.026, 55.000, 10.0, 74, 250, 1023, 36, 33, 49, 8, 240
09;47;19, 0.903, 0.078, 10.556, 55.000, 24.0, 74, 250, 851, 32, 33, 49, 9, 252
09;47;22, 0.667, -1.334, 11.340, 56.000, 22.0, 75, 250, 912, 23, 34, 49, 8, 246
09;47;24, 0.667, -0.471, 9.810, 56.000, 24.0, 75, 250, 834, 10, 33, 49, 7, 232
09;47;26, 0.392, -0.235, 10.399, 55.000, 23.0, 75, 250, 848, 2, 33, 49, 7, 232
09;47;29, 0.510, 0.589, 9.653, 55.000, 21.0, 75, 250, 753, 0, 34, 49, 5, 219
09;47;31, 0.392, 0.589, 9.575, 56.000, 20.0, 75, 250, 749, 0, 34, 49, 6, 219
09;47;33, 0.471, 0.549, 9.692, 56.000, 20.0, 75, 250, 750, 0, 34, 49, 6, 219
09;47;36, 0.549, 0.471, 9.888, 56.000, 20.0, 75, 250, 751, 0, 34, 49, 6, 218
09;47;38, 0.471, 0.549, 9.653, 56.000, 20.0, 75, 250, 749, 0, 34, 49, 6, 217
09;47;40, 0.432, 0.432, 9.378, 55.000, 20.0, 75, 250, 749, 8, 34, 49, 6, 221
09;47;43, 0.432, 0.628, 9.614, 55.000, 21.0, 75, 250, 752, 0, 34, 49, 6, 220
09;47;45, 0.432, 0.549, 9.732, 56.000, 20.0, 75, 250, 747, 0, 34, 49, 6, 221
09;47;47, 0.471, 0.432, 9.300, 56.000, 20.0, 75, 250, 749, 0, 34, 49, 6, 221
09;47;50, 0.589, 0.353, 10.006, 55.000, 20.0, 75, 250, 750, 0, 34, 49, 6, 220
09;47;52, 0.549, 0.235, 9.888, 55.000, 21.0, 75, 250, 748, 0, 35, 49, 7, 218
09;47;54, 0.196, 0.353, 10.242, 56.000, 20.0, 75, 250, 747, 0, 35, 49, 6, 219
09;47;57, 0.392, 0.196, 10.556, 56.000, 20.0, 75, 250, 750, 0, 35, 49, 6, 219
09;47;59, 0.275, 0.235, 10.556, 56.000, 21.0, 75, 250, 753, 0, 35, 49, 6, 219
09;48;01, 0.314, 0.235, 10.556, 56.000, 20.0, 75, 250, 750, 0, 35, 49, 7, 219
09;48;04, 0.510, 0.392, 9.614, 56.000, 21.0, 75, 250, 751, 0, 35, 49, 7, 219
09;48;06, 0.471, 0.589, 9.378, 56.000, 20.0, 75, 250, 750, 0, 35, 49, 6, 219
09;48;09, 0.510, 0.471, 9.771, 55.000, 21.0, 75, 250, 750, 0, 35, 49, 7, 217
09;48;11, 0.510, 0.549, 10.242, 56.000, 20.0, 75, 250, 751, 0, 35, 49, 7, 219
09;48;13, 0.628, 0.589, 9.535, 56.000, 21.0, 75, 250, 750, 0, 35, 49, 6, 218
09;48;16, 0.196, 0.196, 10.673, 55.000, 21.0, 75, 250, 750, 0, 35, 49, 7, 219
09;48;18, 0.235, 0.353, 9.143, 56.000, 21.0, 75, 250, 751, 0, 35, 49, 6, 218
09;48;21, 0.432, 0.353, 10.399, 55.000, 20.0, 75, 250, 748, 0, 35, 49, 7, 217
09;48;23, -0.118, 1.687, 10.595, 56.000, 41.0, 75, 250, 1382, 0, 35, 49, 14, 445
09;48;26, 0.706, 1.138, 11.654, 56.000, 51.0, 75, 250, 1717, 14, 35, 49, 22, 239
09;48;28, 0.353, 0.903, 9.418, 56.000, 28.0, 75, 250, 1025, 17, 36, 49, 12, 397
09;48;30, -0.157, 2.080, 11.066, 56.000, 69.0, 75, 250, 1531, 24, 35, 49, 20, 725
09;48;33, 0.314, 0.353, 9.378, 56.000, 0.0, 75, 250, 1325, 33, 35, 49, 9, 242
09;48;35, 0.432, -0.196, 10.202, 57.000, 68.0, 75, 250, 1326, 33, 35, 49, 16, 681
09;48;38, 0.903, 0.667, 12.596, 56.000, 72.0, 75, 250, 1631, 41, 35, 49, 23, 825
09;48;40, 0.078, 1.373, 9.182, 57.000, 36.0, 75, 250, 1934, 49, 35, 49, 22, 242
09;48;43, 1.530, 0.078, 10.399, 57.000, 43.0, 75, 250, 1987, 50, 35, 49, 25, 463
09;48;45, 1.491, 0.863, 9.261, 56.000, 38.0, 75, 250, 1997, 51, 35, 49, 27, 797
09;48;47, 0.785, 1.020, 10.242, 56.000, 6.0, 75, 250, 2118, 56, 34, 49, 16, 241
09;48;50, 0.706, 1.138, 8.201, 57.000, 20.0, 76, 250, 1493, 53, 34, 49, 16, 508
09;48;52, -0.275, -0.392, 12.007, 57.000, 11.0, 76, 250, 1479, 52, 34, 49, 16, 245
09;48;54, 0.000, -0.706, 8.437, 58.000, 25.0, 76, 250, 1447, 49, 35, 49, 15, 481
09;48;57, 0.981, 0.706, 9.692, 57.000, 48.0, 77, 250, 1458, 50, 34, 49, 17, 495
09;48;59, 0.039, 0.746, 7.220, 56.000, 0.0, 77, 250, 1459, 51, 34, 49, 15, 241
09;49;01, 1.256, -0.392, 9.692, 58.000, 0.0, 77, 250, 1377, 48, 34, 49, 15, 384
09;49;04, -0.078, -0.118, 7.809, 58.000, 0.0, 77, 250, 1341, 47, 34, 49, 13, 241
09;49;06, 1.020, 0.589, 9.732, 58.000, 0.0, 77, 250, 1241, 44, 34, 49, 13, 237
09;49;08, 0.118, -1.059, 10.202, 58.000, 20.0, 77, 250, 860, 35, 34, 49, 7, 227
09;49;11, 0.903, -0.903, 9.418, 57.000, 18.0, 77, 250, 854, 26, 34, 50, 8, 230
09;49;13, 0.078, -0.314, 9.732, 58.000, 16.0, 77, 250, 873, 16, 35, 50, 8, 228
09;49;15, 0.275, -1.059, 10.438, 58.000, 23.0, 76, 250, 832, 12, 35, 50, 7, 235
09;49;18, 0.706, -0.353, 10.320, 57.000, 23.0, 76, 250, 850, 4, 35, 50, 8, 233
09;49;20, 0.589, -0.157, 9.339, 58.000, 23.0, 76, 250, 849, 0, 35, 50, 6, 220
09;49;22, 0.432, 0.628, 9.496, 58.000, 20.0, 76, 250, 753, 0, 35, 50, 6, 221
09;49;25, 0.667, 0.471, 9.614, 58.000, 20.0, 75, 250, 753, 0, 35, 50, 6, 220
09;49;27, 0.628, 0.432, 9.418, 59.000, 20.0, 75, 250, 749, 0, 35, 50, 6, 220
09;49;29, 0.667, 0.275, 9.849, 59.000, 20.0, 75, 250, 750, 0, 35, 50, 7, 219
09;49;32, 0.628, 0.549, 9.810, 58.000, 20.0, 75, 250, 750, 0, 35, 50, 6, 218
09;49;34, 0.471, 0.628, 9.496, 58.000, 20.0, 75, 250, 753, 0, 35, 50, 6, 217
09;49;36, 0.589, 0.432, 9.457, 59.000, 20.0, 75, 250, 749, 0, 35, 50, 7, 217
09;49;39, 1.216, 1.216, 9.771, 59.000, 39.0, 75, 250, 1488, 0, 36, 50, 14, 451
09;49;41, 0.353, 2.433, 9.104, 59.000, 60.0, 75, 250, 1683, 12, 36, 50, 28, 453
09;49;43, 0.471, 0.392, 9.614, 58.000, 41.0, 75, 250, 850, 19, 36, 50, 12, 403
09;49;46, 1.099, 0.942, 10.948, 59.000, 69.0, 75, 250, 1510, 24, 36, 50, 22, 811
09;49;48, 0.942, 0.196, 9.849, 58.000, 0.0, 75, 250, 1787, 35, 36, 50, 10, 248
09;49;50, 0.314, 0.392, 8.907, 59.000, 70.0, 75, 250, 1410, 35, 36, 50, 18, 738
09;49;52, -1.727, 2.472, 10.242, 59.000, 71.0, 75, 250, 1719, 43, 35, 50, 25, 864
09;49;55, 0.903, 0.903, 10.556, 59.000, 26.0, 75, 250, 869, 48, 35, 50, 14, 468
09;49;57, -0.314, 0.078, 10.399, 60.000, 12.0, 75, 250, 1379, 48, 35, 50, 14, 240
09;50;00, 0.275, 0.903, 10.673, 60.000, 24.0, 76, 250, 1305, 45, 35, 50, 14, 352
09;50;02, -1.805, -0.118, 8.437, 59.000, 0.0, 76, 250, 1225, 43, 35, 50, 12, 238
09;50;04, 0.549, 0.275, 9.300, 60.000, 0.0, 76, 250, 1122, 40, 35, 50, 11, 235
09;50;07, -0.235, 0.785, 12.086, 59.000, 45.0, 77, 250, 1082, 37, 35, 50, 11, 356
09;50;09, 0.157, 1.805, 9.692, 58.000, 44.0, 77, 250, 1102, 38, 35, 50, 11, 381
09;50;11, 0.314, -0.667, 11.890, 60.000, 23.0, 77, 250, 1116, 39, 35, 50, 11, 258
09;50;14, 0.157, 0.196, 9.692, 59.000, 23.0, 77, 250, 1060, 37, 35, 50, 11, 337
09;50;16, 1.020, 1.334, 10.634, 59.000, 79.0, 77, 250, 1123, 39, 35, 50, 13, 586
09;50;18, 1.020, 1.962, 10.948, 60.000, 85.0, 77, 250, 1244, 43, 35, 50, 15, 689
09;50;21, 1.216, 1.687, 8.672, 59.000, 80.0, 77, 250, 1373, 47, 35, 50, 17, 734
09;50;23, 1.216, 0.392, 11.183, 60.000, 73.0, 77, 250, 1491, 52, 35, 50, 19, 790
09;50;25, 3.571, -0.196, 11.380, 59.000, 72.0, 77, 250, 1593, 55, 35, 50, 20, 788
09;50;28, 1.413, 0.589, 8.907, 59.000, 71.0, 77, 250, 1664, 58, 35, 50, 21, 808
09;50;30, 1.530, 1.334, 8.240, 59.000, 73.0, 77, 250, 1713, 60, 34, 50, 24, 828
09;50;32, 0.118, 0.706, 9.535, 59.000, 74.0, 76, 250, 1751, 61, 35, 50, 24, 835
09;50;35, -2.511, 1.530, 6.906, 59.000, 63.0, 76, 250, 1792, 63, 34, 50, 24, 788
09;50;37, 0.000, 0.157, 9.928, 60.000, 35.0, 76, 250, 1830, 64, 34, 50, 23, 559
09;50;39, 0.157, 0.667, 9.104, 60.000, 57.0, 76, 250, 1830, 64, 34, 50, 25, 815
09;50;42, 0.078, -0.039, 9.300, 60.000, 35.0, 77, 250, 1900, 66, 34, 50, 22, 270
09;50;44, 0.196, -0.078, 9.182, 60.000, 19.0, 77, 250, 1858, 65, 34, 50, 21, 605
09;50;46, 0.824, 0.981, 8.751, 59.000, 61.0, 77, 250, 1964, 68, 34, 50, 28, 844
09;50;49, 0.039, -0.196, 9.653, 60.000, 0.0, 77, 250, 2097, 75, 33, 50, 24, 242
09;50;51, 1.530, 1.373, 10.830, 60.000, 0.0, 77, 250, 2125, 74, 33, 50, 24, 245
09;50;53, 1.216, -0.314, 10.006, 59.000, 0.0, 77, 250, 2055, 72, 33, 51, 22, 236
09;50;56, 1.059, -0.196, 11.144, 60.000, 0.0, 77, 250, 1974, 69, 33, 51, 21, 244
09;50;58, 0.314, -0.471, 9.418, 60.000, 0.0, 77, 250, 1864, 66, 33, 51, 20, 238
09;51;00, 0.589, -0.471, 9.692, 60.000, 0.0, 77, 250, 1772, 62, 33, 51, 19, 235
09;51;03, -0.039, 0.628, 9.771, 60.000, 0.0, 76, 250, 1661, 58, 33, 51, 17, 237
09;51;05, 0.746, -0.118, 8.083, 60.000, 0.0, 76, 250, 1577, 55, 33, 51, 17, 245
09;51;07, 0.863, 1.099, 8.711, 59.000, 0.0, 76, 250, 1491, 53, 33, 51, 15, 242
09;51;10, 1.256, -3.061, 10.242, 60.000, 26.0, 76, 250, 853, 34, 33, 51, 8, 238
09;51;12, 0.549, -1.844, 8.790, 59.000, 23.0, 75, 250, 850, 12, 33, 51, 8, 229
09;51;14, 0.785, 0.039, 9.496, 59.000, 23.0, 75, 250, 848, 3, 34, 51, 8, 233
09;51;17, 0.549, -0.196, 10.242, 60.000, 23.0, 75, 250, 849, 0, 34, 51, 7, 224
09;51;19, 0.589, 0.549, 9.732, 59.000, 20.0, 75, 250, 748, 0, 34, 51, 6, 217
09;51;21, 0.471, 0.549, 9.261, 60.000, 20.0, 75, 250, 750, 0, 34, 51, 6, 218
09;51;24, 0.432, 0.549, 9.418, 60.000, 20.0, 75, 250, 752, 0, 34, 51, 6, 221
09;51;26, 0.510, 0.275, 10.281, 60.000, 20.0, 75, 250, 752, 0, 34, 51, 6, 219
09;51;29, 0.432, 0.510, 9.692, 60.000, 20.0, 75, 250, 748, 0, 34, 51, 7, 221
09;51;31, 0.549, 0.353, 10.281, 60.000, 20.0, 75, 250, 750, 0, 34, 51, 6, 222
09;51;33, 0.432, 0.196, 10.673, 59.000, 20.0, 75, 250, 749, 0, 34, 51, 6, 221
09;51;36, 0.510, 0.432, 10.006, 60.000, 20.0, 75, 250, 748, 0, 35, 51, 6, 217
09;51;38, 0.235, 0.432, 10.320, 59.000, 20.0, 75, 250, 750, 0, 35, 51, 6, 218
09;51;40, 0.628, 0.275, 10.438, 60.000, 20.0, 75, 250, 750, 0, 35, 51, 6, 222
09;51;43, 0.746, 0.157, 10.438, 60.000, 20.0, 75, 250, 751, 0, 35, 51, 6, 218
09;51;45, 0.432, 0.275, 10.202, 60.000, 20.0, 75, 250, 750, 0, 35, 51, 7, 219
09;51;47, 0.589, 0.353, 9.535, 60.000, 20.0, 75, 250, 751, 0, 35, 51, 6, 220
09;51;50, 0.196, 0.432, 9.064, 60.000, 20.0, 75, 250, 748, 0, 35, 51, 7, 221
09;51;52, 0.589, 0.314, 9.535, 59.000, 20.0, 75, 250, 751, 0, 35, 51, 6, 221
09;51;54, 0.667, 0.392, 9.575, 59.000, 20.0, 75, 250, 750, 0, 36, 51, 10, 349
09;51;57, 0.392, 2.080, 8.515, 60.000, 69.0, 75, 250, 1053, 7, 35, 51, 16, 597
09;51;59, 0.746, 0.000, 9.182, 60.000, 0.0, 75, 250, 2065, 20, 36, 51, 11, 248
09;52;01, -0.157, 2.472, 9.535, 59.000, 74.0, 75, 250, 1352, 21, 36, 51, 18, 750
09;52;04, -0.196, 3.296, 9.496, 60.000, 79.0, 75, 250, 2021, 32, 36, 51, 22, 239
09;52;06, 0.667, -0.510, 10.006, 60.000, 0.0, 75, 250, 886, 34, 35, 51, 12, 239
09;52;09, -2.825, 2.119, 11.419, 60.000, 22.0, 75, 250, 1183, 30, 35, 51, 13, 401
09;52;11, -1.530, 1.452, 10.595, 60.000, 74.0, 75, 250, 1335, 34, 35, 51, 17, 692
09;52;14, 4.002, 1.099, 11.694, 60.000, 71.0, 76, 250, 1567, 39, 35, 51, 20, 785
09;52;16, 1.295, 1.373, 8.907, 60.000, 75.0, 76, 250, 1836, 46, 35, 51, 28, 932
09;52;18, 0.824, 1.491, 9.810, 60.000, 83.0, 76, 250, 2180, 55, 35, 51, 40, 859
09;52;21, 1.413, -0.078, 9.064, 60.000, 7.0, 76, 250, 909, 58, 34, 51, 13, 244
09;52;23, 1.216, 0.118, 11.066, 60.000, 60.0, 77, 250, 1612, 56, 34, 51, 19, 760
09;52;26, 0.392, 1.687, 8.633, 60.000, 64.0, 77, 250, 1717, 60, 34, 51, 22, 776
09;52;28, 0.471, 0.471, 8.594, 60.000, 62.0, 77, 250, 1828, 64, 34, 51, 26, 870
09;52;31, -0.471, 0.275, 9.928, 60.000, 10.0, 78, 250, 1080, 66, 34, 51, 14, 295
09;52;33, -0.235, 0.432, 8.986, 60.000, 29.0, 78, 250, 1466, 64, 34, 51, 15, 246
09;52;36, 0.000, 0.589, 11.419, 60.000, 34.0, 78, 250, 1430, 62, 34, 51, 15, 461
09;52;38, -0.275, 0.549, 10.124, 60.000, 1.0, 78, 250, 1401, 62, 34, 51, 14, 243
09;52;40, -0.118, 0.157, 8.240, 60.000, 40.0, 77, 250, 1349, 59, 34, 51, 15, 471
09;52;43, 0.353, -0.314, 10.163, 61.000, 47.0, 77, 250, 1357, 59, 34, 51, 16, 486
09;52;45, 0.039, 1.609, 9.614, 60.000, 11.0, 77, 250, 1368, 60, 34, 51, 14, 242
09;52;47, 0.235, 0.275, 9.339, 61.000, 0.0, 77, 250, 1295, 57, 34, 52, 13, 240
09;52;50, 0.235, -0.078, 10.242, 61.000, 0.0, 76, 250, 1218, 54, 34, 52, 13, 239
09;52;52, 1.216, 0.981, 12.439, 60.000, 0.0, 76, 250, 1133, 50, 34, 52, 11, 234
09;52;54, 0.275, -0.510, 10.163, 61.000, 4.0, 76, 250, 997, 44, 34, 52, 8, 230
09;52;57, 0.706, 0.235, 9.064, 60.000, 0.0, 76, 250, 1131, 40, 34, 52, 11, 237
09;52;59, 0.667, 0.157, 9.967, 61.000, 20.0, 76, 250, 956, 35, 34, 52, 8, 231
09;53;01, -0.746, 0.392, 8.907, 61.000, 63.0, 75, 250, 1243, 31, 34, 52, 15, 635
09;53;04, 0.078, 0.942, 8.201, 61.000, 58.0, 75, 250, 1424, 36, 34, 52, 17, 525
09;53;06, -0.235, 2.001, 10.006, 60.000, 13.0, 75, 250, 1479, 38, 34, 52, 16, 242
09;53;08, 1.570, 0.667, 10.006, 61.000, 9.0, 75, 250, 1348, 34, 34, 52, 13, 255
09;53;11, 3.139, 1.059, 10.085, 62.000, 42.0, 75, 250, 1255, 32, 34, 52, 14, 501
09;53;13, 1.609, 0.078, 8.907, 60.000, 53.0, 75, 250, 1403, 35, 34, 52, 17, 546
09;53;15, 0.589, 1.491, 7.338, 60.000, 32.0, 75, 250, 1552, 39, 34, 52, 17, 246
09;53;18, 0.667, -0.510, 9.221, 63.000, 0.0, 75, 250, 1513, 39, 34, 52, 15, 243
09;53;20, 0.314, -0.196, 10.399, 62.000, 0.0, 75, 250, 1358, 34, 34, 52, 14, 239
09;53;22, -1.099, -0.314, 10.045, 60.000, 0.0, 75, 250, 1197, 31, 34, 52, 12, 237
09;53;25, -0.471, 0.275, 7.887, 62.000, 37.0, 75, 250, 1154, 27, 34, 52, 12, 390
09;53;27, -2.825, 0.746, 10.869, 62.000, 72.0, 75, 250, 1286, 32, 34, 52, 16, 652
09;53;29, -2.668, 1.138, 11.694, 62.000, 64.0, 75, 250, 1489, 37, 34, 52, 19, 716
09;53;32, -1.962, 0.667, 8.005, 62.000, 32.0, 75, 250, 1623, 41, 34, 52, 20, 533
09;53;34, -0.039, -0.196, 12.400, 62.000, 0.0, 75, 250, 1543, 39, 34, 52, 17, 430
09;53;36, -0.824, 1.805, 9.104, 62.000, 52.0, 75, 250, 1592, 40, 34, 52, 20, 726
09;53;39, 0.471, 1.844, 8.201, 62.000, 72.0, 75, 250, 1813, 45, 34, 52, 21, 200
09;53;41, 0.314, 0.353, 10.634, 62.000, 25.0, 75, 250, 1366, 47, 34, 52, 15, 531
09;53;43, 0.903, 1.766, 13.302, 63.000, 55.0, 75, 250, 1401, 49, 34, 52, 16, 553
09;53;46, -0.039, 0.157, 9.810, 63.000, 0.0, 76, 250, 1405, 49, 34, 52, 14, 274
09;53;48, 0.039, 0.432, 10.163, 62.000, 34.0, 76, 250, 1363, 47, 34, 52, 15, 470
09;53;50, 0.314, -0.118, 9.732, 64.000, 35.0, 76, 250, 1379, 48, 34, 52, 15, 451
09;53;53, 0.510, -0.785, 9.732, 63.000, 19.0, 76, 250, 1376, 48, 34, 52, 15, 355
09;53;55, 0.589, 0.196, 10.124, 63.000, 20.0, 76, 250, 1327, 47, 34, 52, 14, 263
09;53;57, 0.039, -0.118, 12.400, 60.000, 8.0, 76, 250, 1266, 44, 34, 52, 13, 282
09;54;00, -0.942, 0.432, 7.809, 63.000, 30.0, 76, 250, 1220, 43, 34, 52, 13, 383
09;54;02, -0.157, -0.589, 9.849, 63.000, 0.0, 76, 250, 1177, 42, 34, 52, 12, 240
09;54;04, 0.118, 0.432, 10.281, 63.000, 0.0, 76, 250, 1079, 38, 34, 52, 10, 236
09;54;07, 0.510, -0.235, 9.457, 63.000, 11.0, 76, 250, 990, 35, 34, 52, 8, 231
09;54;09, -0.432, 0.078, 8.554, 63.000, 0.0, 76, 250, 1227, 31, 34, 52, 11, 239
09;54;11, -0.196, -0.078, 9.692, 64.000, 0.0, 76, 250, 1069, 27, 34, 52, 11, 236
09;54;14, -0.275, -0.157, 9.771, 63.000, 24.0, 76, 250, 851, 24, 34, 52, 8, 232
09;54;16, 0.981, -1.059, 10.124, 64.000, 23.0, 76, 250, 885, 18, 34, 52, 9, 235
09;54;18, 0.353, -0.706, 9.418, 64.000, 23.0, 76, 250, 840, 14, 34, 53, 8, 240
09;54;21, 0.392, 0.275, 9.928, 64.000, 23.0, 75, 250, 855, 6, 34, 53, 8, 235
09;54;23, 0.118, 0.157, 9.771, 64.000, 22.0, 75, 250, 850, 4, 34, 53, 8, 232
09;54;26, 0.824, 0.000, 9.888, 64.000, 23.0, 75, 250, 850, 0, 34, 53, 7, 220
09;54;28, 0.628, 0.353, 10.634, 64.000, 21.0, 75, 250, 752, 0, 34, 53, 6, 220
09;54;30, 0.392, 0.667, 9.575, 63.000, 20.0, 75, 250, 752, 0, 34, 53, 7, 219
09;54;33, 0.432, 0.510, 9.653, 64.000, 21.0, 75, 250, 749, 0, 34, 53, 6, 218
09;54;35, 0.118, 0.628, 10.320, 63.000, 20.0, 75, 250, 750, 0, 34, 53, 6, 219
09;54;37, 0.392, 0.706, 10.006, 64.000, 21.0, 75, 250, 750, 0, 35, 53, 9, 269
09;54;40, 0.510, 1.413, 10.673, 64.000, 40.0, 75, 250, 973, 1, 35, 53, 7, 276
09;54;42, -0.235, 2.708, 9.967, 64.000, 54.0, 75, 250, 1386, 11, 35, 53, 21, 662
09;54;44, 0.314, 0.785, 9.928, 63.000, 23.0, 75, 250, 862, 16, 35, 53, 14, 404
09;54;47, -0.118, 1.609, 8.790, 64.000, 78.0, 75, 250, 1359, 21, 35, 53, 19, 777
09;54;49, 1.099, 0.275, 11.929, 64.000, 79.0, 75, 250, 2016, 32, 35, 53, 35, 965
09;54;51, 0.118, 0.863, 6.239, 64.000, 83.0, 75, 250, 2739, 44, 35, 53, 52, 213
09;54;54, 1.609, -0.157, 9.182, 65.000, 33.0, 75, 250, 1423, 48, 35, 53, 16, 580
09;54;56, 0.275, 2.590, 11.497, 63.000, 74.0, 75, 250, 1433, 50, 35, 53, 18, 754
09;54;58, 0.863, 1.648, 6.239, 64.000, 75.0, 75, 250, 1529, 53, 34, 53, 19, 774
09;55;01, 0.667, 1.295, 10.909, 64.000, 63.0, 76, 250, 1624, 56, 34, 53, 20, 606
09;55;03, 0.942, 1.256, 12.714, 65.000, 66.0, 76, 250, 1675, 58, 34, 53, 22, 780
09;55;05, 2.394, 0.549, 10.909, 65.000, 69.0, 77, 250, 1741, 61, 34, 53, 23, 810
09;55;08, 2.276, 1.334, 12.400, 64.000, 69.0, 77, 250, 1802, 63, 34, 53, 24, 832
09;55;10, 2.001, 0.667, 10.085, 64.000, 67.0, 77, 250, 1856, 65, 34, 53, 24, 789
09;55;12, 0.275, -0.471, 10.281, 64.000, 27.0, 78, 250, 1830, 64, 34, 53, 22, 672
09;55;15, 0.275, 1.216, 11.026, 64.000, 62.0, 78, 250, 1827, 64, 34, 53, 24, 801
09;55;17, -0.667, 0.471, 10.163, 64.000, 61.0, 78, 250, 1869, 65, 34, 53, 26, 808
09;55;19, -1.491, 0.549, 9.496, 64.000, 0.0, 78, 250, 1956, 68, 33, 53, 20, 241
09;55;22, 1.962, -2.982, 5.651, 64.000, 0.0, 78, 250, 1880, 66, 33, 53, 19, 238
09;55;24, -0.235, -0.039, 10.281, 64.000, 0.0, 78, 250, 1864, 65, 33, 53, 19, 238
09;55;26, -0.235, 0.157, 10.438, 64.000, 0.0, 77, 250, 1847, 65, 33, 53, 19, 235
09;55;29, -0.078, -1.177, 10.124, 64.000, 0.0, 77, 250, 1791, 63, 33, 53, 19, 242
09;55;31, 0.196, 0.118, 8.123, 65.000, 0.0, 77, 250, 1709, 60, 33, 53, 17, 236
09;55;33, 0.157, 0.667, 9.143, 64.000, 20.0, 77, 250, 1657, 58, 34, 53, 18, 509
09;55;36, 0.078, -0.275, 11.223, 64.000, 34.0, 77, 250, 1676, 58, 33, 53, 20, 552
09;55;38, 1.805, -0.589, 9.575, 66.000, 0.0, 76, 250, 1682, 59, 33, 53, 18, 241
09;55;41, 2.080, 0.392, 11.694, 64.000, 33.0, 76, 250, 1652, 58, 33, 53, 19, 544
09;55;43, 1.923, 0.000, 8.829, 65.000, 19.0, 76, 250, 1665, 59, 33, 53, 17, 246
09;55;45, 2.394, -0.510, 11.183, 65.000, 0.0, 76, 250, 1567, 55, 33, 53, 16, 237
09;55;47, 1.452, 0.667, 9.849, 64.000, 28.0, 76, 250, 1516, 51, 33, 54, 16, 552
09;55;50, -0.157, -0.432, 9.614, 64.000, 0.0, 76, 250, 1446, 51, 33, 54, 15, 242
09;55;52, 1.570, -0.039, 9.810, 64.000, 18.0, 76, 250, 1156, 47, 33, 54, 8, 234
09;55;55, 0.471, -1.373, 11.537, 64.000, 0.0, 75, 250, 1474, 39, 33, 54, 15, 241
09;55;57, 3.846, 0.314, 9.535, 65.000, 0.0, 75, 250, 1257, 32, 33, 54, 13, 240
09;55;59, 3.924, 1.295, 9.300, 64.000, 32.0, 75, 250, 1112, 29, 33, 54, 12, 423
09;56;02, -0.432, 0.432, 10.399, 65.000, 7.0, 75, 250, 1264, 33, 33, 54, 14, 246
09;56;04, 0.275, -0.471, 11.066, 66.000, 23.0, 75, 250, 855, 30, 33, 54, 7, 236
09;56;07, 0.589, -1.295, 10.438, 64.000, 23.0, 75, 250, 849, 21, 33, 54, 7, 236
09;56;09, 0.667, -2.040, 10.673, 64.000, 23.0, 75, 250, 853, 8, 33, 54, 7, 237
09;56;12, 0.353, 0.314, 9.810, 64.000, 20.0, 75, 250, 757, 0, 33, 54, 7, 221
09;56;14, 0.549, -0.078, 9.378, 66.000, 21.0, 75, 250, 750, 0, 34, 54, 6, 220
